"472:...。几次失败的感情经历丝毫没有影响到莫文蔚对美好爱情的向往，如今与男友冯德伦的甜美恋爱，让莫文蔚的笑容越发灿烂迷人。		  【文件名:\当代\口语\电视访谈\鲁豫有约 红伶.txt	文章标题:	作者:】
",1
"473:...刚导演，我觉得《夜宴》是完全抛弃他以前的表达方式，是一个新的氛围、新的感觉的一部电影。拍完《夜宴》我越发佩服他，佩服他的才华、他的幽默、他的善良以及他的深度。		  【文件名:\当代\口语\电视访谈\鲁豫有约 红伶.txt	文章标题:	作者:】
",1
"474:杨钰莹自己坦言小时候是个很调皮的姑娘，然而这种活泼的个性使她的音乐天赋在同龄人中表现得越发突出。15 岁的时候，杨钰莹在母亲的帮助选择下，考进南昌师范学校，开始专业的、系统的音乐学习。毕业之后...		  【文件名:\当代\口语\电视访谈\鲁豫有约 红伶.txt	文章标题:	作者:】
",0
"475:　　80年代以来，总政治部机关进行了多次调整改革，撤并了相近部门和重叠机构，减少了人员，使机构越发精干，工作效率进一步提高。总政治部机关设有办公厅、组织部、干部部、宣传部、保卫部、文化部、群众工作部、...		  【文件名:\当代\史传\中华人民共和国军事史要.txt	文章标题:	作者:】
",0
"476:...编的目标。这样做，一方面可以少走一些弯路，另一方面可以借鉴先进的建军和作战的经验。使军队的改革、整编越发符合现代战争需要，使军队应付现代战争的能力不断提高。		  【文件名:\当代\史传\中华人民共和国军事史要.txt	文章标题:	作者:】
",0
"477:...出了定时和视情相结合的维修方式，建立了中间预防修理、周期性检测和视情检查机结合的维修制度，使维修工作越发科学化，更符合维修工作客观规律。		  【文件名:\当代\史传\中华人民共和国军事史要.txt	文章标题:	作者:】
",0
"478:...放区军事管制条例》和《关于新解放城市军事管制时期的各项政策》等，对军管的性质、任务、方式、期限等作了越发明确的规定和要求，从而使军事管制制度不断完善。1949年3月5日，毛泽东在中共七届二中全会报告中进一步...		  【文件名:\当代\史传\中华人民共和国军事史要.txt	文章标题:	作者:】
",0
"481:...当日，周恩来总理致函尼赫鲁总理，希望印度政府对中国政府的三项建议做出积极反应。三项建议，使全世界人民越发看清了我国和平解决边界问题的诚意。中国边防部队遵照政府声明，东段于24日停止追击，在达旺河以北集结；西...		  【文件名:\当代\史传\中华人民共和国军事史要.txt	文章标题:	作者:】
",0
"482:...日和7日，南朝鲜军和美军先后越过“三八线”，兵分东、中、西三路，疯狂地向朝中边境进犯。同时，美军飞机越发频繁地轰炸东北边境地区的城镇和乡村，公然将战火烧到我国东北大门口。中国的国防安全已受到了严重威胁。在这...		  【文件名:\当代\史传\中华人民共和国军事史要.txt	文章标题:	作者:】
",2
"483:...，至7月27日结束，共75天。战役企图是：配合停战谈判，促进停战早日实现；改善阵地，以便在斗争中处于越发有利的地位；锻炼刚入朝部队，吸取作战经验。在作战指导上采取“稳扎稳打”、“由小到大”的方针。为了增大战...		  【文件名:\当代\史传\中华人民共和国军事史要.txt	文章标题:	作者:】
",0
"484:...的军队，从高级将领到中下级军官直至普通士兵，都能面对面地直接接触，展开各个级别、不同层次的广泛交流，越发有利于各国军队之间的相互了解，增进共识和友好合作。海军舰艇出访，是以综合国力的增强和军队现代化的成就为...		  【文件名:\当代\史传\中华人民共和国军事史要.txt	文章标题:	作者:】
",0
"487:　　过了好一会，他仍不走，仍站在我的面前笑。我停下来，用越发疑惑的眼光望着他。		  【文件名:\当代\史传\中国北漂艺人生存实录.TXT	文章标题:	作者:】
",0
"488:...撰写的《凡·高传》。凡·高一生都在贫困和饥饿中度过，如果没有他善良的弟弟提奥的倾力相助，他的生活将会越发狼狈不堪。他当然不会想到，在他死后的第９７年，在著名的伦敦克里斯蒂拍卖行，他的画卖出了３９９０万美元的...		  【文件名:\当代\史传\中国北漂艺人生存实录.TXT	文章标题:	作者:】
",0
"489:　　而这，并没有减弱凡·高对生活、对爱情的热爱，相反他以越发高涨的热情赞美生活、赞美女性，他用一种独特的方式，向所有他爱过但却不爱他的女子表达了他的真诚，他在他的...		  【文件名:\当代\史传\中国北漂艺人生存实录.TXT	文章标题:	作者:】
",0
"490:　　因为展示的是珠宝，所以我们在台上还配合以优美的手动作和体态动作让每个珠宝的魅力越发引人注目。在这次会上，仍有一些别有用心的男人打我的主意，但是我仍然不卑不亢。		  【文件名:\当代\史传\中国北漂艺人生存实录.TXT	文章标题:	作者:】
",0
"491:...作了７个月的地方，我曾想要从这里实现梦想的地方，然而我就这样带着一身伤痛离开了它，但或许明天的阳光会越发美好。		  【文件名:\当代\史传\中国北漂艺人生存实录.TXT	文章标题:	作者:】
",0
"492:　　我就是这群化妆师中的一员，正试图用我的天生技艺，让这座美丽的城市变得越发光彩夺目，靓丽迷人。我像只骄傲的白天鹅，行走在北京宽敞明亮的大街上，每走一步，我都觉得自己离梦想更近了...		  【文件名:\当代\史传\中国北漂艺人生存实录.TXT	文章标题:	作者:】
",0
"493:...军比以前瘦了许多。寒喧了几句，他做了一个“请”的手势将我让进了摄影棚。棚里除了几台摄影机外一无所有，越发阴湿寒冷，我不由得打了一个冷战。就在我有些不知所措的时候，一件棉大衣从背后披到了我身上，“屋里冷，你先...		  【文件名:\当代\史传\中国北漂艺人生存实录.TXT	文章标题:	作者:】
",0
"494:...言的发展趋势，表现在电影的“叙述方式（或者是电影的结构方式）上，越来越摆脱戏剧的影响，从各种途径走向越发电影化”，电影镜头运用的理论和实践上出现的新突破，电影造型手段日趋丰富，电影不断探索新的表现领域，如直...		  【文件名:\当代\史传\中国当代电影史.txt	文章标题:	作者:】
",0
"495:...黑暗截然对立、迥然分明的弊端，刻画出特定历史时期实实在在的社会氛围。纪实风格的兴起，为电影创作带来了越发广泛的社会性主题。（杨远婴《艺术美学文选》）		  【文件名:\当代\史传\中国当代电影史.txt	文章标题:	作者:】
",0
"496:...压的封建尘土，使那埋藏的生命之火，熊熊燃烧。“个性的张扬，生命的迸发，一句话，让自己的生命之火燃烧得越发炽热。”（郦苏元：《新中国电影50年》北京广播学院出版社 第24页 ）但《红高粱》中表现出的对人性的态...		  【文件名:\当代\史传\中国当代电影史.txt	文章标题:	作者:】
",0
"497:...品”信誉受到全面的冲击，观众因为屡次被愚弄而最终放弃了对电影的消费欲望，要想重新让他们回到影院，那将越发困难重重。		  【文件名:\当代\史传\中国当代电影史.txt	文章标题:	作者:】
",0
"498:我们的主旋律影视文化的概念应该越发宽泛一些，它应该包括一切推动整个时候文明健康发展的新文化，主旋律应该和民众的现实和期待紧密联系在一起，...		  【文件名:\当代\史传\中国当代电影史.txt	文章标题:	作者:】
",0
"499:...放和多元的背景下接受教育的，同时也是这个电影面对最复杂的诱惑和压力的情况下拍摄的，因而他们不可避免地越发分化、加个色。		  【文件名:\当代\史传\中国当代电影史.txt	文章标题:	作者:】
",0
"500:...生多样的、复杂的结果，而不是把目光停留在北太平庄。为了使电影语言能够表达电影人的意念，他自身必须变得越发广博，加隐晦，加委婉。好的电影应该带有强烈的责任感和非凡的自制力，毫无陈腐的情感，着意于事物本质的探求，严峻、坚实、淳...		  【文件名:\当代\史传\中国当代电影史.txt	文章标题:	作者:】
",0
"501:...行业进行分析研究。这位副总裁在业务上认真栽培女儿，在事业上热情鼓励女儿，在生活上细心照顾女儿，使女儿越发热衷于从事投资这一职业。当时，我就在暗地里祝福女儿，将来能够多遇上一些这么博学精干、品格一流的老板。		  【文件名:\当代\史传\从普通女孩到银行家.txt	文章标题:	作者:】
",2
"504:　　这件事过后，她工作越发认真努力了。不管工作量有多大，时间有多紧，她都要求自己做到最好。为了出色地完成一件接一件在我看来是不可...		  【文件名:\当代\史传\从普通女孩到银行家.txt	文章标题:	作者:】
",1
"505:...霸道，有时还踩在小鼠们的身上，一次竟然把两只小鼠的尾巴都踩弯了。看到艾琳娜和小灰的这种表现，我和女儿越发感到“大大”的可爱和仁义。		  【文件名:\当代\史传\从普通女孩到银行家.txt	文章标题:	作者:】
",1
"506:...们笼子边走过，都能看到“大大”不是在舔小灰，就是在搂着小灰，有时还让小灰骑在自己的身上。女儿对它们也越发关心了，有时还带它们去同学家串门。		  【文件名:\当代\史传\从普通女孩到银行家.txt	文章标题:	作者:】
",1
"507:...子、大米、面包和其他食物给这只小母松鼠和小胖儿吃。看得出来，小胖儿没有和这只小母松鼠抢着吃。因此我们越发确认它在追求这只小母松鼠了。		  【文件名:\当代\史传\从普通女孩到银行家.txt	文章标题:	作者:】
",1
"508:...至今也不会切身体会到，宠物可以丰富人们的生活，动物也可以和人类建立友谊，它们使我们与自然界的关系变得越发亲近了。		  【文件名:\当代\史传\从普通女孩到银行家.txt	文章标题:	作者:】
",0
"509:...们不能小看万圣节这个传统节日对孩子成长的影响。最起码它在给孩子们创造练习胆量的机会的同时，也使孩子们越发了解生活在不同街区的、不同阶层的人们的不同生活水平。		  【文件名:\当代\史传\从普通女孩到银行家.txt	文章标题:	作者:】
",2
"511:...她同学们身上看到，孩子们进行这种攀比之后，产生的是一种要从自己这一代改变家庭现状使家族兴旺起来，或者越发富有，起码不给家族抹黑的决心。作为一名教育工作者，我知道，不要说是决心，就是能够知道自己不该做什么，长...		  【文件名:\当代\史传\从普通女孩到银行家.txt	文章标题:	作者:】
",1
"512:...考当自己离开这个世界的时候，希望给这片土地留下点什么样的痕迹，那么，他们生活起来不就有了目标，不是会越发认真负责吗？		  【文件名:\当代\史传\从普通女孩到银行家.txt	文章标题:	作者:】
",0
"513:...是使她初步懂得了一些基本的金融投资知识，但是，女儿对国际资本市场的探索却正式从这里开始了。这之后，她越发关注财经要闻，大量阅读有关书籍，同时继续进行股票的纸上交易。有时，还给我退休金的投资提出一些大胆的建议...		  【文件名:\当代\史传\从普通女孩到银行家.txt	文章标题:	作者:】
",1
"515:...话。从她的这些大人话中，我感受到了好书的能量。它使２０来岁的女儿对人生的认识不断深化，思想也因此变得越发成熟，而且富有智慧的鲜美。		  【文件名:\当代\史传\从普通女孩到银行家.txt	文章标题:	作者:】
",1
"516:中平五年（188年），曹操再次被起用。汉灵帝刘宏去世的前一年，政权越发动荡，宦官把持大权，公开标价卖官。朝廷为了巩固统治，设置西园八校尉，曹操因其家世被任命为八校尉中的典军...		  【文件名:\当代\史传\倪方六 中国人盗墓史.txt	文章标题:	作者:】
",1
"517:...的背后；其二：也不忘拾遗补缺，将失败的例子透析给读者，知其然，亦究其所以然，使读者避开梦想中的陷阱，越发无限地接近于成功。		  【文件名:\当代\史传\史玉柱传奇.txt	文章标题:	作者:】
",1
"518:...他的失误。在巨大的压力中他挺过来了，东山再起，短短三年，还清了债务，而且再次跻身国内亿万富豪行列。这越发说明，在成败之间起到关键作用的还是一个人的内在斗志。		  【文件名:\当代\史传\史玉柱传奇.txt	文章标题:	作者:】
",0
"519:　　史玉柱的传奇经历将一直是中国、乃至世界成功与失败的标本。我们学习他的成功经验是为了越发成功，我们学习他的失败经验也是为了成功，希望通过此书能让读者领悟一些成功与失败的真谛，这也是我写此书的...		  【文件名:\当代\史传\史玉柱传奇.txt	文章标题:	作者:】
",0
"520:...对我们是很大的鼓励，也是无形的鞭策。感谢读者们的厚爱，我们一定要创造条件，尽最大努力把后续的图书做得越发精彩，也真诚的欢迎广大读者对我们提出批评意见和建议。		  【文件名:\当代\史传\史玉柱传奇.txt	文章标题:	作者:】
",0
"521:...，再次各奔东西。如果说前一次的集体出走事件带给史玉柱的是人力上的损失，那第二次的集体出走事件无疑带有越发意味深长的变数。可谓是“赔了夫人又折兵”，不仅仅损失了大量的技术骨干，还有更多财产上的损失，以及市场的...		  【文件名:\当代\史传\史玉柱传奇.txt	文章标题:	作者:】
",0
"522:　　段永基有一句很经典的话：“成功的经验总是因放大而扭曲,而失败的教训才越发真实。”		  【文件名:\当代\史传\史玉柱传奇.txt	文章标题:	作者:】
",0
"523:...都要付出这样的代价才能取得成就，史玉柱和费拥军所遭遇的无疑让他们在残酷的随时可能再次牺牲的战争中变得越发无畏了。		  【文件名:\当代\史传\史玉柱传奇.txt	文章标题:	作者:】
",2
"524:...这位在宣传策略上看似保守的IT新贵，也并没有逃过媒体异常灵敏的嗅觉，尤其是阿里巴巴反其道而为之的沉默越发激起了媒体的好奇心与窥视欲望。		  【文件名:\当代\史传\史玉柱传奇.txt	文章标题:	作者:】
",2
"525:　　这样来看，史玉柱还钱的策划就越发臻于完美——不仅解除了心头之痛，更重要的是实现了良好的经济效益。		  【文件名:\当代\史传\史玉柱传奇.txt	文章标题:	作者:】
",1
"526:...程中，电子工业、电子仪表和自动化等都是必需的。《中日和平友好条约》的签订和生效，使两国的友好合作可以越发广阔地在多方面进行下去。邓副总理应主人的要求，在这家工厂的纪念册上题词：“中日友好前程似锦”。		  【文件名:\当代\史传\吴晓波 激荡三十年——中国企业史1978―2008.txt	文章标题:	作者:】
",0
"527:...5.7元。人民币的大幅贬值，使得中国商品一下子在世界市场上价格变得便宜了，而且更重要的是中国成为一个越发吸引外部投资商的地方。德国的《商报》在评论中认为，人民币的大幅贬值，首先意味着亚洲四小龙低廉的劳动力优...		  【文件名:\当代\史传\吴晓波 激荡三十年——中国企业史1978―2008.txt	文章标题:	作者:】
",0
"528:　　当《福布斯》的富豪榜还被全国媒体津津乐道的时候，到年底，一个越发耸动和刺激的“商业桂冠”又在北京诞生了，它的背后因为有中国最重要的电视媒体在全力推动和炒作，所以也更为...		  【文件名:\当代\史传\吴晓波 激荡三十年——中国企业史1978―2008.txt	文章标题:	作者:】
",0
"529:...对几年来的质疑给出了回应。他说，“如果没有来自方方面面对海尔的质疑甚至个别的恶意中伤，就没有今天思考越发冷静、思维加缜密、心理承受能力更强、可以加有能力驾驭复杂局面的海尔，我认为这是好事。这些质疑不管对错，对海尔都是一种提醒，我们会更好地思索这些问...		  【文件名:\当代\史传\吴晓波 激荡三十年——中国企业史1978―2008.txt	文章标题:	作者:】
",0
"530:...以接受的”。杨元庆亦表现得十分坚强，他对记者说：“一个冬天的洗礼，让自己除掉这样的浮躁，使自己的心态越发健康。我觉得，这是一个很好的收获。”柳、杨反思，决定“痛做减法，全面淡出IT服务、网络、软件领域，重新...		  【文件名:\当代\史传\吴晓波 激荡三十年——中国企业史1978―2008.txt	文章标题:	作者:】
",0
"532:　　让人越发意外的是，这场泡菜风波在两个月后突然偃旗息鼓，因为那些发起事端的韩国公司发现，对“中国产韩国泡菜”的质...		  【文件名:\当代\史传\吴晓波 激荡三十年——中国企业史1978―2008.txt	文章标题:	作者:】
",0
"533:　　如果我打过NCAA，我会越发呆板、加容易被人猜透，因为大学里的中锋只打内线，并在篮下活动。也许我就不会有15英尺的跳投，面对篮框不会传球。...		  【文件名:\当代\史传\姚明 我的世界我的梦.txt	文章标题:	作者:】
",0
"534:...离开前就有更多时间跟女朋友在一起了。如果出于某种原因要再等一年的话，我就有多一年跟她相处，这样彼此就越发熟悉了。有两个目标而不是一个目标，情形大不一样。		  【文件名:\当代\史传\姚明 我的世界我的梦.txt	文章标题:	作者:】
",2
"535:　　如果我一心想的只是进NBA，当我发现有什么新情况影响我的出行，就会越发焦虑。章明基（姚明经纪人）:我和约翰跟火箭队谈完之后，又有两个障碍浮出水面。一是王治郅，第一个被允许去...		  【文件名:\当代\史传\姚明 我的世界我的梦.txt	文章标题:	作者:】
",0
"536:...个世界非常失望。另外，中国方面如果这会儿阻止他，会显得与官方自我展示的形象背道而驰，官方说中国正变得越发开放、加融入地球村、加尊重个人。如果不允许最好的运动员释放他的潜力，那会说明什么呢? 我一直试图安慰姚明，对他说，“你没有超...		  【文件名:\当代\史传\姚明 我的世界我的梦.txt	文章标题:	作者:】
",1
"537:　　最后，篮协只拿到了我收入的很小的一部分，但我觉得他们不配得到什么。这事让我越发觉得，最后的拖延是为了显示他们手中的权力。在利益方面，中国篮协相对于东方队得到的少些，在形象方面，由于...		  【文件名:\当代\史传\姚明 我的世界我的梦.txt	文章标题:	作者:】
",1
"539:　　我不会怪王治郅不跟我说话，因为许多中国人都是这样的。他天生很内向，喜欢有自己的小圈子，这样他越发不与人交往了。他也比较固执。我知道打招呼似乎很容易，但中国小孩就是这么沉默寡言地成长的。我和前火箭队员...		  【文件名:\当代\史传\姚明 我的世界我的梦.txt	文章标题:	作者:】
",2
"540:...但对我来说是又一次从最底层做起，对他来说可能是第一次。我想这可能对我有所帮助，我对从底层做起这个过程越发熟悉。		  【文件名:\当代\史传\姚明 我的世界我的梦.txt	文章标题:	作者:】
",0
"541:　　你得记住中国不是一个富裕的国家。因此政府以及纳税人在培养球员身上的花费相比美国显得越发意义重大。姚明成为一名球员，不仅仅靠自己的努力以及父母的养育，还有政府支持的因素———培训以及给他机会...		  【文件名:\当代\史传\姚明 我的世界我的梦.txt	文章标题:	作者:】
",0
"542:...，国际化、高效率的上海和广大关心特奥运动的中国人会将特奥运动发展到一个前所未有的高度，特奥理想将得到越发广泛的传播。身为上海的一员，为此贡献力量，我责无旁贷。		  【文件名:\当代\史传\姚明 我的世界我的梦.txt	文章标题:	作者:】
",0
"543:　　我盼望2007年的到来，到那时，运动场上的团结精神将为我们的家庭和社会创造越发美好的生活方式。消除差异，追求平等，人类共同的理想将再一次得到弘扬，在我们分享胜利的那一刻，特奥会将把世界各地的人们加紧密地团结在一起。		  【文件名:\当代\史传\姚明 我的世界我的梦.txt	文章标题:	作者:】
",0
"545:...小的爪哇岛和平淡的学徒生涯，实在难以满足韩教准那颗闯荡天下的勃勃雄心。于是，他开始关注新的能使他进入越发远大的世界的机会。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",0
"546:...“甲午海战” 的告急奏报便每日像雪片般朝李鸿章的总理衙门飞来，庞大的北洋水师竟至于一败涂地，使孙中山越发认识到清政府的腐败无能和穷途末路。而当孙中山与陆皓东怀着悲愤由天津转上北京，却发现战争的失败好像与北京无关似的。当时满北京城只关心着一件事，即慈禧太后的60大寿。整个京城被装点成了彩灯的世界。缤纷灯城中的轻歌曼舞，宝马雕车内来来往往的各地进贡祝寿的官员……这一切在中日“甲午海战”惨败的衬托下，进一步显示出清政府的腐败已达到无以复加不可救药的地步。愤怒驱使已痛下革命决心的孙中山，在北京就迫不及待地用英文写信给宋耀如，疾呼：“这个王朝...		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",2
"547:...蔼龄，那是她的造化，我完全同意。陈先生联系广泛，神通广大，她跟你闯荡几年，定会结识更多的朋友，锻炼得越发成熟，在我们的事业中发挥更大的作用--不过即使陈先生不想要她作秘书，也会尽一个叔叔的责任，给子她帮助和...		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",1
"548:...递解出境”，曾在伦敦被清朝使馆诱捕，几乎被押解回国处死。然而，“穷且愈坚，不坠青云之志”，他革命斗志越发坚定。一次次蒙难，反而使他革命家的名声越传越响，在群众中的威望越来越高。十几年中，他曾回国几次，但都是...		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",1
"549:　　孙中山就任以后，宋蔼龄的工作越发繁忙了。电报、函件、请示、报告，像雪片一样，纷纷扬扬落到她桌上，半天就堆起个小山来。虽然又添了秘书，但...		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",1
"550:...，这是已成定论的。现在功成身退，去从事他更有兴趣的事业，这在中国这个争权夺利成为传统的国度里，是一种越发伟大的品格和人格，将更会受到人民的敬仰和尊重，也加完善了他自己。当初进行革命，是因为不进行革命就无法进行建设，那是不得已而为之。说到底，革命不过是一种手...		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",0
"551:...即之时，原先应聘的一位美籍教师突然变卦，表示不能来中国任教。这下就使师资力量尚感不足的铭贤学校，陷入越发困难的境地，如果再从外国请教师就得推迟开学，即便从中国沿海地区聘请一位教师来代理，也没有了时间，就在孔...		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",2
"552:...在实现党的主义中取得了迅速的进展。现在三大政策已被抛弃，我们的党又成为军阀及反革命的工具，从而使我们越发远离党的目标。”		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",0
"553:...由宁化打下了广昌，在东韶一带与从连城转来的毛泽东率领的部队会合。江西的游击队在东固又编成三个师，红军越发壮大了。至此朱毛红军已使蒋介石如坐针毡，坐立不安。他就派何应钦指挥唐云山旅携带重兵火炮凶猛扑来，红军却...		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",1
"554:　　于是，日本海空军越发疯狂了。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",1
"555:　　随着一声“灵起”，当场就见宋庆龄哭声尤烈。大概因为联想到政治把亲情分开，她犹如一只离家的孤雁，故越发悲痛不已。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",0
"556:...的大姐宋蔼龄和其姐夫孔祥熙当年是其红娘，人教更能取得他们政治上的信任和支持，以便为蒋荣登“总统”宝座越发奔走卖命。正因有这三条，蒋介石才铁下了皈依之心。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",0
"557:...战上。其结果是，蒋介石得到了充足的“围剿”经费，银行家也从中牟取了高额利润，而当时中国的工农业生产则越发陷入困境。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",1
"558:　　事实上，宋子文离开财政部和中央银行后，对南京官场的影响力并没下降，而是越发风光起来。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",1
"559:...倒闭，金融业停歇；京、津等大城市人心浮动。就连孔祥熙主持的财政部，当时也不得不承认：“人心恐慌，市面越发萧条，长此以往，经济崩溃，必有不堪设想者。”		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",1
"561:...，虽没有宋子文的才干，但由于能顺从蒋介石的旨意，因而深得蒋的青睐和重用。只是这样一来，当时的国民经济越发走向崩溃的边缘。当年有道是：一代不如一代！这应该是对孔祥熙的最大讽刺吧。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",2
"562:　　斯诺成名以后，一直牢记着当年是宋庆龄把他引上了一条人生的正确和成功之路。在后来的岁月里，他们之间越发保持着伟大的友谊。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",0
"563:　　街上几个家伙眼看汽车开走了，越发恼怒，嘴里不干不净地怪叫着，要教训那位外国女子，并朝她围了上来。不料那外国女子看汽车已经开走，竟得意地...		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",1
"564:...夫人竟是这样的平易近人，没有一点点架子。史沫特莱已经从鲁迅口中听到过一些关于宋庆龄的介绍。这次见面，越发印证了鲁迅的介绍。从此，她们就成了密切来往的好朋友。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",2
"565:　　宋庆龄的勇气由于她外表的纤弱和美丽而越发倍地显现出来。她把下午的倾盆大雨看作天公为杨先生哭洒的泪水，把疯狂乱舞的逆风看作反动派向革命者发出的淫...		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",x
"566:...剿共！”至此，张学良原本对蒋残存的最后一点期望，也就彻底破灭了。恰巧在这个时候，又发生了一件令张学良越发悲愤莫名的事件。可以说，这件事是几天后爆发的“西安事变”的催化剂和直接导火索。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",0
"567:　　但日本侵略军越发疯狂了。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",x
"568:...日本政府宣传的“东亚共荣”的虚伪和欺骗，暴露了日本帝国主义对中国武力征服和亡国灭种的侵略野心，同时也越发激起了中国军民的抗战决心。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",0
"569:...抗日；同时因香港还在英国人手里，蒋介石对那里不能直接控制，可以少受国民党特务的干涉和监视，在香港可以越发方便地同各国支持中国抗战的外国人和华侨联系，并且宋庆龄在广大华侨中有着崇高的威望，她可以很方便地把华侨...		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",0
"570:...的这一幕，成功了！三姐妹香港聚会的新闻，给了国内民众和国际观察家一个信号，中国国内各派抗日力量的团结越发坚强，统一战线加巩固，汪精卫汉奸集团的卖国行径在中国掀不起什么大风浪，中国仍然是世界反法西斯的重要战场！		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",0
"571:　　皖南事变发生后，共产党领导的八路军和新四军的处境越发困难，宋庆龄就基本上将保盟募集到的现款和物资都支援了八路军和新四军。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",1
"572:...份储额的美券1150余万美元，致使美券市场，由1美元兑20多元和30多元狂涨至数百元，从而影响得物价越发直线上升，金融加混乱不堪；蒋管区的民心士气亦更为低落。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",0
"573:　　光复后在所有这些地方，国民党官员的所做所为均震惊了当地的人民，使他们对国民党越发疏远了。“中央政府”这个词开始在普通老百姓的口中带着轻蔑的含义。过了不久，那些为政府工作的人也不愿提及...		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",0
"574:...。特别是想起当年的辉煌时，他眉飞色舞；想起痛失大陆的事情，他又扼腕叫痛；而当他想起骨肉亲情的分离时，越发心里不安。特别是每每当他想起家父家母临终的遗言--“我死后就葬在上海，希望日后孩子们也都回到我的身边。...		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",2
"575:...！还有此时留在大陆的二姐宋庆龄，向来是他最敬重的。想起当初在美国留学时，其姐弟之间的手足情谊，宋子文越发想念二姐了--二姐眼下怎么样呢？宋子文无言地惦念着。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",1
"576:　　宋庆龄的这两封言简意赅的亲笔信，字里行间充满了对少年儿童的深情，由此越发坚定了剧院为儿童服务的方向。		  【文件名:\当代\史传\宋氏家族全传.txt	文章标题:	作者:】
",2
"577:　　经过系统学习和名师指点，巴菲特不再靠运气来选股，而是变得越发理智。课余，他会继续在股市中小试牛刀，并多有收获，被同学称为股市的""奇才""。		  【文件名:\当代\史传\张剑 世界100位富豪发迹史.txt	文章标题:	作者:】
",1
"578:...们的尸体，英东欲哭无泪，茅屋再次为秋风所破，生活的恶浪将剩下的霍氏孤儿寡母由海边冲到陆上。贫困的生活越发贫困，霍英东的母亲以柔弱的双肩撑起这个家，毅然带着7岁的霍英东与他9岁的姐姐""上岸""，住在湾仔一座摇摇...		  【文件名:\当代\史传\张剑 世界100位富豪发迹史.txt	文章标题:	作者:】
",1
"579:...，淘沙业成为霍英东另一棵""摇钱树""，人称霍英东是香港的海底淘金大王。80年代末，霍英东海底淘沙的事业越发辉煌，共有20多艘设备先进的挖泥与淘沙船，人们再一次佩服他的独到眼光。		  【文件名:\当代\史传\张剑 世界100位富豪发迹史.txt	文章标题:	作者:】
",1
"580:　　邓小平南巡讲话，越发鼓舞了霍英东对内陆投资的热情。1993年，他联合香港粤海集团，长江制衣厂的陈瑞球与两家中方机构，共斥资...		  【文件名:\当代\史传\张剑 世界100位富豪发迹史.txt	文章标题:	作者:】
",0
"581:...曼和TNK的其他股东都希望BP带来的技术和管理代替原有陈旧的俄罗斯方式，他们相信合资能够帮助这家公司越发国际化，从而提升公司价值。与BP石油公司的合作还有助于弗里德曼扩展同东欧和中国的业务发展。""由于政治因...		  【文件名:\当代\史传\张剑 世界100位富豪发迹史.txt	文章标题:	作者:】
",0
"582:...霍""的想法。当我打着系山的名号外出应酬时，不得不去一流的酒店，但是平时我自己吃饭，都是很随便的。当然越发没有兴趣购买什么高级名牌服饰，平时生活比较简朴。不过，我愿意在车子上花大钱，汽车之外的奢侈就是游艇。当...		  【文件名:\当代\史传\张剑 世界100位富豪发迹史.txt	文章标题:	作者:】
",0
